path,horizon,state,n_claims,total_loss
710,2,0,3,54758.288408774526
710,3,1,43,937026.8561770683
710,4,0,5,59077.68850770621
710,5,0,3,18947.930785255838
710,6,1,45,691321.6958910038
710,7,0,3,50949.90720862363
710,8,0,2,9853.133178008151
711,1,0,5,33945.06607764672
711,2,0,2,6194.634073986801
711,3,0,3,157680.55176797247
711,4,0,4,71686.09358013199
711,5,1,41,796143.1776531485
711,6,0,2,4007.472017268302
711,7,0,2,33030.30137493629
711,8,1,34,835804.26083203
712,1,0,3,673789.2841201654
712,2,1,48,816618.2354862076
712,3,0,5,59804.82713367769
712,4,0,2,412192.98978443514
712,5,0,0,0.0
712,6,1,45,647006.6958706209
712,7,1,41,570755.3700917644
712,8,0,2,88750.86204939695
713,1,0,4,54932.11902539096
713,2,1,44,863092.7862631798
713,3,0,5,19751.47736539174
713,4,1,46,791793.9611601584
713,5,0,3,40747.06326761618
713,6,0,2,12265.723134347962
713,7,0,3,15786.519982132239
713,8,1,53,1110744.4195268631
714,1,0,2,4004.0583829226107
714,2,0,5,57790.54679269815
714,3,0,1,331.7020785398787
714,4,0,3,73353.15473455966
714,5,0,2,4833.1069377411195
714,6,0,2,112906.82823621594
714,7,0,1,4639.296761789398
714,8,0,2,23549.25784026343
715,1,0,2,28177.760603989955
715,2,0,3,16197.425120820986
715,3,0,2,12355.965516675007
715,4,0,3,26615.636687299608
715,5,0,2,18899.18163232834
715,6,0,5,139013.52158082445
715,7,0,1,6133.429956933972
715,8,0,2,8917.326210777668
716,1,0,1,34147.43086692965
716,2,0,2,32948.87292128251
716,3,0,3,7787.285763861949
716,4,0,2,14935.324600739035
716,5,0,3,710498.7460210177
716,6,0,1,9789.840534623985
716,7,0,1,731.3544328559586
716,8,0,7,39176.502698887314
717,1,0,1,23891.888455387656
717,2,0,2,24605.593245881562
717,3,0,1,30814.448702859343
717,4,0,2,113177.20708274358
717,5,1,47,945631.1894087006
717,6,0,3,107297.34609603012
717,7,0,3,34346.82917409814
717,8,0,7,79461.51212658716
718,1,0,2,17443.123121960703
718,2,0,1,1085.7311447059335
718,3,0,2,18320.245042529223
718,4,1,44,819599.1863613306
718,5,0,3,26336.20352673841
718,6,0,2,10229.837512564884
718,7,0,5,119578.2964973214
718,8,0,1,24190.75480837852
719,1,0,4,21289.74268778193
719,2,1,44,651695.7146316462
719,3,0,4,65864.03858445043
719,4,1,47,789997.2784895898
719,5,0,3,102877.87518690451
719,6,0,5,61748.32204290171
719,7,0,3,145400.09269332394
719,8,0,2,30031.41076029868
720,1,0,2,175922.40320730704
720,2,0,0,0.0
720,3,0,3,17915.83494793449
720,4,0,2,87519.0408544028
720,5,0,3,15359.994444037393
720,6,1,35,611629.3403700365
720,7,0,4,34466.29279791478
720,8,1,54,991193.8912900309
721,1,0,0,0.0
721,2,0,3,64765.10579072426
721,3,0,6,323490.74576809065
721,4,0,2,330292.58947659045
721,5,0,2,14249.884381694712
721,6,0,3,16451.356140871005
721,7,0,3,87399.29492451597
721,8,0,2,68942.27975746687
722,1,0,3,13783.711757300931
722,2,0,3,26792.782587791
722,3,0,2,37010.01382877306
722,4,0,3,21457.164335475692
722,5,0,2,25525.819533125432
722,6,0,4,41369.9796533292
722,7,0,3,15995.966866416384
722,8,0,5,136994.84640293056
723,1,1,54,1006491.1821748869
723,2,0,7,34451.27671564084
723,3,0,1,2385.9079522642332
723,4,0,5,44422.16170244086
723,5,0,2,27771.025523021344
723,6,0,1,716.3356803330602
723,7,0,5,109072.03841249058
723,8,0,3,18066.290801761883
724,1,0,4,56711.7950448692
724,2,1,42,699726.1829317197
724,3,0,1,1413.0733185772729
724,4,0,6,151505.47653277934
724,5,0,0,0.0
724,6,0,1,81492.96350551849
724,7,0,3,29858.104178327478
724,8,0,5,72540.12406010163
725,1,0,3,268459.45712237584
725,2,0,3,49059.01766301426
725,3,0,2,3216.1600306526266
725,4,0,2,18261.218226776808
725,5,1,32,688076.2379059904
725,6,0,1,19479.874189138252
725,7,0,3,28727.199524886793
725,8,0,2,14032.478599770036
726,1,0,1,9292.646835947227
726,2,0,4,95568.26425088612
726,3,0,2,184543.4151474458
726,4,0,2,2861.9909140772716
726,5,0,1,19439.7381835991
726,6,1,46,1055855.4786521604
726,7,0,4,68289.72298523449
726,8,0,5,54875.84503970886
727,1,1,32,662121.6312191847
727,2,0,2,228603.7950375286
727,3,0,4,74649.25373180887
727,4,0,3,98649.30553198417
727,5,0,3,19953.706935609596
727,6,0,3,17277.12986154626
727,7,0,2,84004.14219624308
727,8,0,4,197369.0288624666
728,1,0,3,8860.597615724811
728,2,0,2,24267.727113871726
728,3,0,3,39084.0809848648
728,4,0,1,12073.069562073955
728,5,0,1,17364.58649653127
728,6,0,3,70864.43295030006
728,7,1,54,1072389.847914528
728,8,0,3,58262.666509139846
729,1,0,2,5633.017986165321
729,2,1,51,844050.7156183177
729,3,0,3,1019275.2658646976
729,4,0,2,75585.9555746844
729,5,0,1,26253.728350914917
729,6,0,2,36167.89503324971
729,7,1,28,608501.2852094874
729,8,0,4,69631.913020769
730,1,0,1,34276.296811813016
730,2,0,4,25188.635673196968
730,3,0,3,32832.34450021255
730,4,0,5,52840.76001336682
730,5,0,2,10563.863534489708
730,6,0,5,38273.589322158354
730,7,1,57,953136.4306352377
730,8,0,7,276803.3492989852
731,1,0,3,15447.951318530422
731,2,0,0,0.0
731,3,0,2,36596.56484265033
731,4,0,2,37899.59001829125
731,5,0,0,0.0
731,6,0,0,0.0
731,7,0,4,29002.664469452735
731,8,0,1,665.568191864208
732,1,0,2,40997.06518549873
732,2,0,2,60600.19194064676
732,3,0,2,40369.28317091633
732,4,1,46,699090.3403693936
732,5,0,2,12837.935460343188
732,6,0,2,5218.5545549512335
732,7,1,32,521545.7061737894
732,8,0,5,56295.340187374786
733,1,0,2,3195.135390445565
733,2,0,6,64295.3704236114
733,3,0,2,16234.279804796583
733,4,0,3,8980.15627565335
733,5,1,52,986513.9339804393
733,6,0,2,30712.548695288744
733,7,1,41,717069.1933686659
733,8,0,3,51930.75138304147
734,1,0,3,48099.845837376786
734,2,0,1,6785.585529992169
734,3,0,2,12056.522548983547
734,4,0,5,70944.82598867835
734,5,0,3,198543.25154250083
734,6,0,3,27254.431017889
734,7,0,4,36385.24168651799
734,8,0,4,52062.515428642924
735,1,1,41,730154.7862817615
735,2,0,4,50494.75114463626
735,3,0,3,17629.671092599852
735,4,0,1,4251.774390059175
735,5,1,58,1434912.8982093236
735,6,0,1,3702.6933617132095
735,7,0,2,10990.62779957008
735,8,0,4,27473.38644772135
736,1,0,6,150949.1774698243
736,2,1,46,874148.1105154613
736,3,0,3,21060.707527238927
736,4,0,5,121832.36785302503
736,5,0,3,40992.67683879492
736,6,0,2,39314.09626057141
736,7,0,3,261755.03394387898
736,8,1,53,1177380.6951013505
737,1,0,5,119248.8227536127
737,2,0,3,5697.8356213010375
737,3,0,6,22807.649881793648
737,4,0,3,38117.87860761472
737,5,0,5,95360.10386976923
737,6,0,4,12707.147397171379
737,7,0,3,6120.592951086055
737,8,0,3,23169.802110269397
738,1,0,2,72970.99369222969
738,2,0,3,66633.2938691485
738,3,0,8,127831.76211647871
738,4,1,38,912022.1938110959
738,5,0,2,32747.43682395682
738,6,0,5,38057.87094777828
738,7,0,5,25688.837738314432
738,8,0,3,52315.96471329447
739,1,1,43,879968.5745948935
739,2,0,0,0.0
739,3,0,3,15470.988114234786
739,4,0,5,167047.12856007856
739,5,0,3,39521.957837005626
739,6,1,44,846696.5064522512
739,7,0,4,236182.83679767686
739,8,0,7,120728.6968745643
740,1,0,1,3012.1505686793753
740,2,0,1,15462.012173141353
740,3,0,6,72552.19193915522
740,4,0,3,54193.669569472666
740,5,0,1,20305.337249922934
740,6,1,32,614440.3657896966
740,7,0,5,48963.050228470944
740,8,0,4,10921.274966001289
741,1,0,5,101942.30571998643
741,2,0,1,22013.44657913215
741,3,0,1,109122.6287281377
741,4,0,5,50220.68189454612
741,5,0,4,41038.11184679851
741,6,1,44,835536.6664739391
741,7,0,3,18163.12354343425
741,8,1,41,665121.0013551555
742,1,0,8,121001.57812611897
742,2,0,1,18142.147170665477
742,3,0,3,20296.85737628144
742,4,0,3,32401.672876586115
742,5,0,5,131710.03662464384
742,6,0,1,7013.8404476734595
742,7,0,1,22845.168843309253
742,8,0,3,137973.9283829183
743,1,0,2,9199.386767033464
743,2,0,5,14067.604013621623
743,3,0,2,31127.932181100554
743,4,0,6,343299.36270946043
743,5,0,4,96985.80373133946
743,6,0,8,112079.12238037436
743,7,1,39,667499.0925257653
743,8,0,4,38434.73262639966
744,1,0,3,279054.25779299956
744,2,0,2,1556.656689203758
744,3,0,1,42087.87029289735
744,4,1,38,741179.5592994669
744,5,0,3,23775.100502435274
744,6,0,3,38040.86884426246
744,7,1,46,790677.2739535752
744,8,0,4,59789.81830184435
745,1,0,3,78127.93267905778
745,2,1,46,886509.7012279758
745,3,0,5,46892.935254066244
745,4,0,6,328590.8341303152
745,5,0,2,6350.23426114086
745,6,0,2,64847.22590923126
745,7,0,2,38187.388406362115
745,8,0,3,87014.46653464524
746,1,0,4,80652.39783318536
746,2,0,4,22586.153841497544
746,3,1,46,923344.1146960721
746,4,0,3,54444.24840836379
746,5,0,0,0.0
746,6,0,2,94423.41544646896
746,7,0,6,194347.63334104646
746,8,0,2,14578.568153476765
747,1,0,3,186819.69249773675
747,2,0,7,42174.522527804096
747,3,1,50,728027.1108423945
747,4,0,2,7538.913097201275
747,5,0,3,14957.707488768934
747,6,1,29,467336.5406588613
747,7,0,4,24462.726624068546
747,8,0,0,0.0
748,1,0,6,96914.5918271031
748,2,0,3,27453.301118979136
748,3,0,3,7318.091532457892
748,4,0,0,0.0
748,5,0,3,27518.4622325886
748,6,0,4,155371.87243465777
748,7,0,5,42511.718824239506
748,8,0,4,74432.12520513724
749,1,0,3,25042.607600810676
749,2,0,1,9471.01508362282
749,3,0,2,157665.72527026734
749,4,0,5,74538.01414842418
749,5,0,2,10474.031677719337
749,6,0,2,6990.4254080251885
749,7,0,4,21933.521498419883
749,8,1,44,1191880.7786899523
750,1,1,45,1176875.0985470254
750,2,0,1,340129.1478824799
750,3,0,2,15812.174665842103
750,4,0,0,0.0
750,5,1,44,824748.0739382548
750,6,0,1,839.5905339773628
750,7,0,2,7237.141381869516
750,8,0,3,71448.88112242715
751,1,0,8,117430.05172296065
751,2,0,2,2328.639761291215
751,3,0,3,74198.59212484352
751,4,0,4,57400.70309159679
751,5,0,3,33068.98636772916
751,6,0,0,0.0
751,7,0,5,104125.30613624066
751,8,0,3,21479.521315046328
752,1,0,5,43109.979495891814
752,2,0,2,51539.92626496599
752,3,0,1,2855.762810530514
752,4,0,3,25439.48652422482
752,5,0,3,9698.078982465873
752,6,0,0,0.0
752,7,0,3,28255.11309690911
752,8,0,5,260418.61704274046
753,1,0,4,15548.363959451888
753,2,1,36,627006.4927844066
753,3,0,2,6018.653564031136
753,4,0,4,52860.40045178515
753,5,0,4,36821.25523210734
753,6,0,3,55457.62436268452
753,7,0,2,8204.196126801615
753,8,0,2,111647.45329314152
754,1,0,1,6593.857884320778
754,2,0,1,23782.463828096155
754,3,0,2,4825.1189013655785
754,4,0,3,46400.46354129975
754,5,0,0,0.0
754,6,0,1,44890.31571666405
754,7,0,1,962.7036094044939
754,8,1,39,732356.4844772684
755,1,0,4,86930.5414802717
755,2,0,4,19816.34958875537
755,3,0,1,12775.173390037186
755,4,0,1,2589.609172576997
755,5,0,2,6869.523441741517
755,6,0,5,178439.54103910585
755,7,1,52,942698.5623309754
755,8,0,6,107819.51411245172
756,1,0,5,176217.8553320968
756,2,0,7,110278.04441405335
756,3,0,2,6404.314505407623
756,4,1,55,1030760.4947534438
756,5,1,45,1056110.3784308806
756,6,0,3,32426.316334259016
756,7,1,41,740739.7786058082
756,8,1,31,623597.0473648974
757,1,0,7,66450.02181913075
757,2,0,3,90391.81311939082
757,3,1,61,1067781.1088910983
757,4,0,1,1601.9132888404445
757,5,0,8,264718.16045334033
757,6,1,41,711657.5302906552
757,7,0,3,21789.93953791636
757,8,0,4,24559.796329755245
758,1,0,3,47219.83850325737
758,2,1,48,838532.6197318517
758,3,0,3,20010.72125251692
758,4,0,3,12638.105287738286
758,5,0,3,14369.225920448553
758,6,0,4,46284.07767294573
758,7,0,3,111584.82178794587
758,8,0,3,4018.727893584467
759,1,0,5,54865.19832366608
759,2,0,1,22753.487201740463
759,3,0,2,34666.74901895781
759,4,0,2,11269.571255505602
759,5,0,1,8646.594761963126
759,6,0,2,2866.7528177148633
759,7,0,0,0.0
759,8,0,1,5063.331325292346
760,1,1,42,802816.4135228192
760,2,0,2,13704.24782524602
760,3,0,2,4041.7046720737562
760,4,1,39,983317.494671149
760,5,0,5,41838.633437916964
760,6,0,5,270308.4252680255
760,7,0,3,259885.10166443794
760,8,1,41,558984.2508818257
761,1,0,2,55898.93413444255
761,2,0,6,192195.29217821526
761,3,0,7,45955.868534899666
761,4,0,4,127765.5433334166
761,5,0,1,42397.538825488045
761,6,0,5,169659.18488297315
761,7,0,1,902.2056729156935
761,8,0,4,49734.94786037048
762,1,0,4,95207.15346163286
762,2,0,4,36086.81250691122
762,3,0,2,23337.452990593694
762,4,0,6,29939.36482455596
762,5,0,1,6689.099909214683
762,6,0,2,30206.941136978243
762,7,0,1,69736.35539113068
762,8,0,1,10281.877236410372
763,1,0,2,28385.6427389698
763,2,0,3,346374.5470821467
763,3,0,2,23811.394363116804
763,4,0,4,32162.665122379127
763,5,0,5,61536.74354708541
763,6,0,2,8479.060812642794
763,7,0,2,12376.60519246549
763,8,0,3,470572.7273642003
764,1,0,3,16220.018549858214
764,2,0,4,45093.42299313149
764,3,0,0,0.0
764,4,0,5,128076.40148743169
764,5,0,6,414185.9769225425
764,6,0,2,26515.420417447505
764,7,0,3,20331.922057772037
764,8,0,4,37832.54799433922
765,1,0,2,25942.573129895318
765,2,0,1,10833.365873225323
765,3,0,4,52917.19041852347
765,4,0,2,9615.054548334541
765,5,1,40,716388.6140794815
765,6,0,2,3552.4537754423413
765,7,1,48,952346.6284968846
765,8,0,5,48865.522269507615
766,1,0,1,4475.148187877996
766,2,1,46,782292.8012781306
766,3,1,40,921730.8641428127
766,4,0,1,2538.1885921805756
766,5,0,1,9031.066265305868
766,6,0,3,24671.054365322452
766,7,0,3,90502.48868221945
766,8,0,4,32076.40988780345
767,1,0,3,62596.34975797039
767,2,0,4,1008671.173386764
767,3,0,2,20621.69641544979
767,4,0,6,204853.94113646128
767,5,1,42,676589.2379650398
767,6,0,1,6895.8813571654355
767,7,0,6,140655.25700236563
767,8,0,1,91926.40898442484
768,1,0,4,83406.10749619719
768,2,0,3,43144.30250178922
768,3,0,6,108967.10156705175
768,4,1,44,751696.2831027859
768,5,0,4,21052.982806468375
768,6,0,5,471851.6408418763
768,7,0,3,93223.9434364825
768,8,0,1,159361.64562000262
769,1,0,2,54840.967494507146
769,2,0,0,0.0
769,3,0,4,41774.64621475517
769,4,0,4,123378.67508803005
769,5,0,2,70526.45233788821
769,6,0,3,12379.949297191017
769,7,1,45,804929.5853514654
769,8,0,3,107767.39242288722
770,1,0,7,356862.6741544589
770,2,0,3,65210.31912434778
770,3,1,38,657011.1329745821
770,4,0,4,28836.59915773333
770,5,0,2,10326.799111627723
770,6,0,2,12438.951853858529
770,7,0,6,326743.01089587406
770,8,0,5,180178.34347154785
771,1,0,1,38520.24840963276
771,2,0,4,101949.07866102348
771,3,0,3,79897.5364449983
771,4,0,3,20094.157021335646
771,5,0,6,101266.3574267375
771,6,0,2,2843.2791495281776
771,7,0,5,62844.53492825551
771,8,0,5,19078.991083881043
772,1,0,3,9642.825973569616
772,2,1,52,894301.489246243
772,3,0,1,9206.601798883079
772,4,0,4,42332.984226560126
772,5,0,4,33545.27494689819
772,6,0,1,45155.35554416938
772,7,1,39,682511.8857010477
772,8,0,4,78477.80700130668
773,1,0,4,15016.012965644639
773,2,0,5,51701.40756919604
773,3,0,5,80470.07417101739
773,4,0,1,5418.840346987331
773,5,0,2,315622.26064604305
773,6,0,0,0.0
773,7,0,2,14938.679439895335
773,8,0,1,44811.67020129504
774,1,0,4,57253.293661745534
774,2,0,2,13852.800982758195
774,3,0,3,12990.72602095038
774,4,0,2,25252.54851737878
774,5,1,44,845287.777364746
774,6,0,1,27097.625948257988
774,7,0,1,2760.1132795706817
774,8,0,2,58862.22541766739
775,1,0,1,7135.197239023785
775,2,0,5,35441.33181755076
775,3,0,3,49668.238370775536
775,4,0,4,38172.50789558545
775,5,0,1,1234.1889710597754
775,6,0,3,94336.87415218359
775,7,0,6,279418.8348498807
775,8,0,4,19282.180370647013
776,1,0,2,14295.70136114361
776,2,1,39,740256.4143691174
776,3,0,4,25786.43132279874
776,4,0,3,35669.811593206585
776,5,0,2,30063.57523194407
776,6,1,42,886758.795056249
776,7,0,3,95173.6447137601
776,8,0,2,10078.812725949017
777,1,0,4,20063.369474632636
777,2,0,3,17953.068465597902
777,3,0,4,78022.09748802349
777,4,0,2,7704.0048824185
777,5,0,2,155693.51973076697
777,6,0,0,0.0
777,7,0,2,11520.635534688125
777,8,0,2,21819.978807678424
778,1,0,2,4954.3831928010995
778,2,0,6,107694.94281840793
778,3,0,3,6486.492697563202
778,4,0,1,4729.983250145192
778,5,0,4,22808.25453690216
778,6,0,3,24365.28162312206
778,7,0,5,84750.16681556343
778,8,0,2,13922.88990722793
779,1,0,2,12120.533435470421
779,2,0,2,359560.553657133
779,3,0,5,104689.92107816049
779,4,0,4,48832.15477705901
779,5,0,2,8897.763206339678
779,6,0,2,24173.085851396827
779,7,0,4,15401.969075248808
779,8,1,45,759492.021346025
780,1,0,4,89805.34996533266
780,2,0,5,73159.76427833382
780,3,0,6,80509.16584667144
780,4,0,6,57060.895385692915
780,5,0,5,151786.21805795896
780,6,0,2,7974.031793317274
780,7,0,6,85863.5459042027
780,8,0,4,239582.67167221237
781,1,1,54,871422.2701307992
781,2,0,4,115606.5647574535
781,3,1,42,624091.9034360705
781,4,1,54,997406.9717994517
781,5,0,5,135914.30013920873
781,6,0,4,84768.16554982947
781,7,1,38,780815.576893281
781,8,0,4,54027.54104693909
782,1,0,0,0.0
782,2,0,6,551977.087409226
782,3,0,3,40617.37298951837
782,4,0,4,12983.53714264143
782,5,0,5,78777.80623998275
782,6,0,1,1926.74298608063
782,7,1,45,832010.1950952272
782,8,1,37,805847.0856633218
783,1,0,0,0.0
783,2,0,1,1758.171647860686
783,3,1,48,782940.0302018669
783,4,0,6,214341.52577153765
783,5,0,2,71754.47256544342
783,6,0,2,31635.10777271275
783,7,0,2,9242.328860422745
783,8,0,4,33637.1006595323
784,1,0,4,55066.130926103746
784,2,0,0,0.0
784,3,0,1,2355.7614856114083
784,4,0,2,21158.116402911837
784,5,0,4,69532.0429098112
784,6,0,5,71646.73782521868
784,7,0,1,21498.38231612757
784,8,1,67,1328624.3620860453
785,1,0,5,32771.51054456928
785,2,0,4,43779.382391784704
785,3,0,4,25441.25971324852
785,4,0,3,5308.784018650874
785,5,0,3,36088.96822598857
785,6,0,3,160195.49625577952
785,7,1,42,823664.5256446964
785,8,1,50,1175271.6870087932
786,1,0,4,61291.51195843573
786,2,0,7,83390.84853019015
786,3,1,36,517621.7991209051
786,4,0,5,36751.18005418352
786,5,0,2,31088.829504133428
786,6,1,47,1009504.1758621392
786,7,0,3,49376.39000220905
786,8,0,4,11753.362047868679
787,1,0,2,24923.42935261538
787,2,0,3,60948.6080795446
787,3,0,3,6446.8725753780855
787,4,1,27,372819.12691876903
787,5,0,1,835.0032536782119
787,6,0,2,69077.77748625107
787,7,1,50,986357.4460408648
787,8,0,1,17292.448505571854
788,1,0,5,61079.73888171721
788,2,0,3,30208.910086574288
788,3,0,1,3512.0450039445805
788,4,0,0,0.0
788,5,0,3,80234.6710304102
788,6,0,2,156683.8458514449
788,7,0,4,27425.99289627584
788,8,0,5,20923.801994085094
789,1,0,3,67365.66331671146
789,2,0,3,70903.20470662856
789,3,0,0,0.0
789,4,0,2,22220.199910404117
789,5,0,5,51444.80330640762
789,6,1,46,966591.0582924775
789,7,0,2,6188.498011412867
789,8,0,3,7083.355522760562
790,1,0,1,1057.4789075298852
790,2,0,1,7455.294426472833
790,3,0,3,9084.484142146146
790,4,0,3,48274.44025030969
790,5,0,3,50494.431205102024
790,6,0,5,63014.80917453312
790,7,0,2,75263.76372387828
790,8,1,56,1046184.8486307194
791,1,0,1,6231.079400415681
791,2,0,2,135882.6247240854
791,3,0,0,0.0
791,4,0,8,85998.29159237072
791,5,0,1,154323.4168035498
791,6,0,5,96155.56414796606
791,7,0,3,61143.73325803466
791,8,0,3,63096.13938366825
792,1,0,4,7585.682024923613
792,2,0,1,38030.453051450626
792,3,0,1,70251.67393159405
792,4,0,2,40148.75003353391
792,5,0,6,51536.81545444764
792,6,0,4,229593.3770894906
792,7,0,2,21904.41481991648
792,8,0,3,28785.134182298367
793,1,0,2,54091.88197221121
793,2,1,48,1079143.540539244
793,3,1,42,634022.7731216294
793,4,0,5,37541.91390708025
793,5,0,4,109265.37361145644
793,6,0,4,22758.139090393022
793,7,0,7,51485.238648920924
793,8,0,2,97061.57944214069
794,1,0,2,54805.24931031907
794,2,0,3,6243.4404852803555
794,3,0,4,28965.75862605784
794,4,1,45,891640.0921211505
794,5,0,3,30142.735276089912
794,6,1,41,744648.1000539793
794,7,1,43,776844.7659676935
794,8,0,3,17155.06771587274
795,1,0,3,54868.41413982873
795,2,0,7,98562.64715145831
795,3,0,4,28728.162730572
795,4,0,3,152335.7347402269
795,5,0,1,1119.4067561816084
795,6,0,4,27581.085223152724
795,7,0,2,3831.930189314321
795,8,0,2,6062.91440228756
796,1,0,1,2032.6669865584565
796,2,0,2,45830.41707426788
796,3,0,2,14301.047539750194
796,4,1,48,938038.0294035707
796,5,0,6,197083.38703477784
796,6,0,3,19016.490668828184
796,7,0,3,212451.7007879005
796,8,0,5,18587.074424292136
797,1,0,3,10151.587845053433
797,2,0,2,24229.399432947594
797,3,0,2,146770.1236252715
797,4,0,5,47890.78483181156
797,5,0,4,154894.24261048503
797,6,0,4,138214.78357824576
797,7,0,3,56801.959308587444
797,8,0,2,167384.72209464153
798,1,0,1,9487.35321847114
798,2,0,3,156704.62009074006
798,3,0,2,22362.297364128695
798,4,0,4,11728.350278076148
798,5,0,4,18351.102626445503
798,6,0,3,25275.000271462795
798,7,0,3,13256.40781084267
798,8,1,39,887606.7012269512
799,1,0,7,80253.54582527878
799,2,0,3,9524.43191714148
799,3,0,4,39109.63647955953
799,4,0,6,41065.03110644044
799,5,0,3,116872.5490915123
799,6,0,2,83678.33190868609
799,7,0,3,72853.46992962946
799,8,1,53,931017.156245514
800,1,0,3,14702.129900198115
800,2,0,2,23277.52707035411
800,3,0,2,3972.794143965676
800,4,0,2,8654.600659875177
800,5,0,3,43086.36854406608
800,6,0,6,39369.97974422219
800,7,0,6,74077.89940800074
800,8,0,4,23245.40586918583
801,1,0,1,3509.1188028748593
801,2,0,1,23937.01145174758
801,3,0,2,7000.322532607297
801,4,0,2,40204.31842890305
801,5,1,43,787483.9016973445
801,6,0,2,3947.421562909769
801,7,0,5,119046.70829624624
801,8,0,4,102638.4689901145
802,1,0,0,0.0
802,2,0,3,82059.98598376075
802,3,0,1,5934.1622018015105
802,4,1,46,838494.6360464205
802,5,0,3,35250.10250726997
802,6,0,4,99350.76324490915
802,7,0,2,70764.60857347517
802,8,0,4,50709.19047894467
803,1,1,40,924411.2041002673
803,2,0,2,39135.24777868592
803,3,1,42,871913.9416809513
803,4,0,0,0.0
803,5,0,2,3307.7163720306944
803,6,0,5,17124.468701071262
803,7,0,3,27249.956110164778
803,8,0,3,37339.06642520995
804,1,0,2,13636.050597597376
804,2,0,3,19984.951110796213
804,3,0,2,19157.169930327756
804,4,0,3,14288.054517599052
804,5,0,1,9204.720912496638
804,6,0,5,65014.477256811646
804,7,0,5,44554.31227394878
804,8,0,5,135955.68449220015
805,1,0,5,28361.50338433354
805,2,0,5,63016.440046313655
805,3,0,4,85305.12376613941
805,4,0,4,28662.155811986057
805,5,0,6,46584.58621873609
805,6,0,1,4405.714996682481
805,7,0,3,22666.25479258715
805,8,0,0,0.0
806,1,0,4,13114.657218042295
806,2,0,4,28642.435960505165
806,3,0,3,21030.125866935407
806,4,1,46,693051.2586411702
806,5,0,3,63781.064209551085
806,6,0,3,10464.480866783926
806,7,0,1,1234.4716799370835
806,8,1,47,818245.4723194706
807,1,0,4,126922.93265518642
807,2,0,4,17492.69640716511
807,3,0,5,50010.62066727522
807,4,0,3,33884.204798701256
807,5,0,3,165184.10654387984
807,6,0,1,32076.46565528521
807,7,0,2,17049.80363278798
807,8,0,3,81756.16317254577
808,1,0,4,35526.462156913185
808,2,0,1,35450.131078783816
808,3,0,5,16039.005329890897
808,4,1,56,1159462.5346197106
808,5,0,3,83408.95491396646
808,6,0,7,101930.22916547449
808,7,0,5,153168.73994276102
808,8,0,2,102780.44979679816
809,1,0,3,3299.2783393536943
809,2,1,38,1123383.751991887
809,3,0,3,28774.41123382724
809,4,0,3,166831.29912521483
809,5,0,6,63283.50459467527
809,6,0,0,0.0
809,7,0,5,95896.29031524697
809,8,0,1,9483.767070354665
810,1,0,6,34325.69464916045
810,2,0,3,66786.83574766968
810,3,0,5,57137.362444908154
810,4,0,1,6774.691449746183
810,5,0,4,31258.53759077561
810,6,0,2,60774.13777452984
810,7,0,2,34209.123697327836
810,8,0,2,10877.759873965388
811,1,0,3,42748.313866261
811,2,0,2,50108.90684256561
811,3,0,2,14117.998537657139
811,4,0,4,116052.55525843291
811,5,1,51,998574.7286662179
811,6,0,4,45629.28608642106
811,7,0,3,103254.1251913753
811,8,0,2,30355.33888434428
812,1,1,44,824621.415422787
812,2,0,2,32007.51755236179
812,3,0,1,68166.03743277099
812,4,0,4,80100.47894145796
812,5,0,5,61082.94570408595
812,6,0,3,27417.156860557017
812,7,0,4,28702.74013429449
812,8,0,1,55567.7007388695
813,1,0,4,22045.910972608857
813,2,0,1,5467.483084340985
813,3,0,1,8308.330433930327
813,4,0,2,9151.147674452797
813,5,0,5,20455.395124310355
813,6,0,1,12568.763650725474
813,7,0,3,84344.26970073744
813,8,0,5,32465.91632464021
814,1,0,2,28861.557443585418
814,2,0,4,82536.49825649532
814,3,0,2,45491.3233572666
814,4,0,0,0.0
814,5,0,1,16058.480558776828
814,6,0,3,7213.108318992755
814,7,0,7,67849.91479651073
814,8,0,3,7545.730251997635
815,1,0,0,0.0
815,2,0,3,105649.3670487277
815,3,0,2,20144.012343963484
815,4,0,1,79818.49417699379
815,5,0,1,6672.502512237585
815,6,0,4,93366.99980626494
815,7,1,52,1071301.6046724403
815,8,0,0,0.0
816,1,0,1,14824.74680107114
816,2,0,5,33099.287342061354
816,3,0,4,84768.06596042553
816,4,0,0,0.0
816,5,0,7,157430.7675055779
816,6,0,3,31650.10565626641
816,7,1,43,942013.3999761794
816,8,0,1,4986.308228610057
817,1,0,1,5793.324577025545
817,2,0,2,66257.33748602936
817,3,0,2,14142.573766136939
817,4,0,3,21581.168652170374
817,5,0,4,56460.22176834098
817,6,0,2,30159.017911063962
817,7,0,5,120123.50655726106
817,8,0,5,26898.811578344284
818,1,1,50,1171463.1067017186
818,2,0,4,50302.339166637685
818,3,0,2,5366.99707411479
818,4,1,46,911942.1825344589
818,5,0,3,20363.657647251835
818,6,0,4,35364.367134563916
818,7,0,4,224468.43801735732
818,8,0,1,24363.759175839925
819,1,1,35,546390.5627409004
819,2,1,50,926516.8443786632
819,3,0,1,15347.305723607094
819,4,0,1,235.56448321543394
819,5,0,4,40649.90260437899
819,6,0,2,16774.82736534528
819,7,0,2,22454.797937660507
819,8,0,2,48683.726742628256
820,1,0,2,21200.039031389737
